"rowno","eighthdistrict","censusyear","county","industrycode","total_output_value"
"1840",1,1928,"Monroe","314",65804.42180112
"1841",1,1928,"Lowndes","1004",91172.9055226594
"1842",0,1928,"Hinds","515",393323.739163399
"1843",0,1928,"Hinds","119",67681.7418626398
"1844",1,1928,"Chickasaw","314",188714.053956792
"1845",0,1928,"Pearl River","314",70089.2981677204
"1846",0,1928,"Adams","304",228432.264305651
"1847",0,1928,"Lauderdale","1005",-42781.6950231791
"1848",0,1928,"Scott","314",125488.401663318
"1849",1,1928,"Grenada","314",142604.087136686
"1850",0,1928,"Pike","515",-22106.022759527
"1851",1,1928,"Holmes","314",214856.706484571
"1852",0,1928,"Yazoo","622",544325.951419264
"1853",1,1928,"Panola","101",48284.3980100006
"1854",1,1928,"Alcorn","314",223600.513404235
"1855",0,1928,"Copiah","304",-30264.0397406965
"1856",1,1928,"Itawamba","314",229919.023599476
"1857",1,1928,"Prentiss","1004",48198.967030853
"1858",0,1928,"Wayne","105",159784.811551362
"1859",0,1928,"Newton","314",40561.4218270928
"1860",0,1928,"Warren","119",1442.50065274537
"1861",0,1928,"Warren","112",-34857.0418107361
"1862",1,1927,"Oktibbeha","118",109355.572795406
"1863",0,1927,"Warren","1014",107794.828818277
"1864",1,1927,"Monroe","101",129828.087197185
"1865",0,1927,"Lincoln","136",127697.995347425
"1866",0,1927,"Hinds","136",124425.182771906
"1867",0,1927,"Lauderdale","314",299359.696699977
"1868",1,1927,"Monroe","136",-8041.422317788
"1869",1,1927,"Monroe","119",147329.248689711
"1870",0,1927,"Harrison","104",172259.384757623
"1871",0,1927,"Hinds","103",322271.090459466
"1872",0,1927,"Lauderdale","103",570142.785390124
"1873",1,1927,"Attala","116",184918.593795985
"1874",0,1927,"Hancock","119",98633.0999616235
"1875",1,1927,"Yalobusha","314",127781.152639538
"1876",1,1927,"Humphreys","119",32570.4022506326
"1877",1,1927,"Humphreys","101",93241.8889154941
"1878",0,1927,"Hinds","520",26951.6425462514
"1879",1,1927,"Oktibbeha","111",1119653.70873584
"1880",0,1927,"Harrison","101",-4102.90917639434
"1881",0,1927,"Harrison","136",115194.257531092
"1882",0,1927,"Harrison","104",154952.174345821
"1883",0,1927,"Harrison","114",42239.2607592046
"1884",0,1927,"Lincoln","119",-17023.7802141905
"1885",0,1927,"Lincoln","101",24267.4624142647
"1886",0,1927,"Lincoln","622",520652.847122476
"1887",0,1927,"Lincoln","103",371172.094225585
"1888",0,1927,"Warren","101",232269.583383381
"1889",0,1927,"Harrison","104",398395.226505175
"1890",0,1927,"Madison","119",-127776.805102006
"1891",0,1927,"Leake","101",-69512.6732727289
"1892",0,1927,"Claiborne","119",13836.5509788692
"1893",1,1927,"Coahoma","119",4297.13356490433
"1894",1,1927,"Coahoma","520",9892.88806989789
"1895",0,1927,"Harrison","101",54074.6090983003
"1896",1,1927,"Alcorn","101",175008.906392127
"1897",1,1927,"Lee","101",105810.319649056
"1898",1,1927,"Leflore","101",324916.777629316
"1899",1,1927,"Coahoma","101",121340.630279258
"1900",1,1927,"Washington","101",125677.282211185
"1901",1,1927,"Panola","101",122570.339079276
"1902",1,1927,"Union","101",9999.22665148973
"1903",1,1927,"Lowndes","101",144889.21123451
"1904",0,1927,"Marion","101",96257.4273079634
"1905",1,1927,"Lowndes","118",71581.6956001818
"1906",1,1927,"Lowndes","1014",450923.246144563
"1907",1,1927,"Leflore","136",190816.820592135
"1908",1,1927,"Coahoma","136",369086.515108332
"1909",1,1927,"Montgomery","216",254596.136663556
"1910",1,1927,"Panola","622",589972.505173773
"1911",1,1927,"Coahoma","119",-68601.8785953522
"1912",1,1927,"Washington","119",-3704.55223470926
"1913",0,1927,"Copiah","119",53583.8151335716
"1914",0,1927,"Marion","101",-33873.3648830354
"1915",0,1927,"Yazoo","118",-3710.39162436128
"1916",1,1927,"Washington","101",78344.2285390645
"1917",0,1927,"Hinds","622",833942.428343639
"1918",0,1927,"Warren","119",89648.7439009994
"1919",0,1927,"Lauderdale","520",234948.007792085
"1920",1,1927,"Washington","118",41967.4064689726
"1921",0,1927,"Harrison","104",19319.1301897168
"1922",0,1927,"Lauderdale","119",12624.6917501092
"1923",1,1927,"Holmes","119",-7838.3921020627
"1924",0,1927,"Lauderdale","622",539829.768613845
"1925",1,1927,"Coahoma","622",175639.876363918
"1926",0,1927,"Warren","136",57468.8551443815
"1927",0,1927,"Harrison","136",-3576.67347286642
"1928",0,1927,"Hinds","1005",-35555.281084463
"1929",0,1927,"Newton","118",15466.353809461
"1930",0,1927,"Forrest","520",133315.731050044
"1931",1,1927,"Washington","119",142484.940493092
"1932",1,1927,"Washington","622",942229.268408716
"1933",1,1927,"Grenada","101",39896.6209862083
"1934",1,1927,"Grenada","622",387041.711686254
"1935",0,1927,"Harrison","520",85569.5458062738
"1936",0,1927,"Harrison","119",55538.2854876518
"1937",1,1927,"Lowndes","136",192622.407628223
"1938",1,1927,"Alcorn","136",115097.006790489
"1939",0,1927,"Lauderdale","136",102.727160334587
"1940",1,1927,"Lee","136",36440.7725433111
"1941",0,1927,"Forrest","651",1481401.74528049
"1942",0,1927,"Forrest","118",86374.2865088135
"1943",0,1927,"Forrest","116",244976.337652653
"1944",0,1927,"Copiah","622",1086667.92723627
"1945",0,1927,"Hinds","520",276125.248642638
"1946",1,1927,"Washington","622",1253454.10543892
"1947",1,1927,"Marshall","119",35149.0491487086
"1948",1,1927,"Marshall","1014",-82668.9764074981
"1949",1,1927,"Sunflower","136",98537.1965713948
"1950",0,1927,"Adams","136",50272.3129156977
"1951",1,1927,"Chickasaw","101",18627.454289943
"1952",0,1927,"Forrest","136",-46566.0245050192
"1953",1,1927,"Noxubee","119",84180.307097733
"1954",1,1927,"Sunflower","119",-17552.5117254257
"1955",1,1927,"Washington","622",949019.603798345
"1956",1,1927,"Oktibbeha","216",68950.879414618
"1957",0,1927,"Hinds","119",167750.745574847
"1958",0,1927,"Hinds","101",53688.9296416193
"1959",0,1927,"Hinds","101",301339.109518424
"1960",0,1927,"Hinds","119",-114498.817449436
"1961",0,1927,"Hinds","1014",-60349.1209462732
"1962",0,1927,"Hinds","520",-61727.2311944962
"1963",0,1927,"Harrison","104",172295.048683137
"1964",0,1927,"Warren","136",92454.1559997797
"1965",1,1927,"Attala","103",130339.864038199
"1966",1,1927,"Attala","119",-54435.6950838119
"1967",0,1927,"Harrison","136",67476.6215114146
"1968",0,1927,"Jones","101",52148.3745465875
"1969",0,1927,"Jones","651",281094.349920094
"1970",0,1927,"Jones","622",1217292.16506176
"1971",1,1927,"Leflore","520",-92871.9455411136
"1972",1,1927,"Leflore","622",564732.921165839
"1973",1,1927,"Washington","622",1725187.77916406
"1974",1,1927,"Holmes","101",173540.781530365
"1975",1,1927,"Holmes","103",167108.109233096
"1976",1,1927,"Winston","101",123332.239381373
"1977",0,1927,"George","105",282394.336761758
"1978",1,1927,"Monroe","136",36366.6495780647
"1979",1,1927,"Noxubee","103",119351.321990013
"1980",0,1927,"Pike","622",280093.447340265
"1981",1,1927,"Quitman","119",-108896.798655316
"1982",0,1927,"Forrest","136",316301.188796327
"1983",0,1927,"Harrison","104",142049.411854103
"1984",0,1927,"Jones","105",160080.9537521
"1985",0,1927,"Pike","119",262169.452042565
"1986",0,1927,"Pike","101",277180.830045477
"1987",0,1927,"Pike","118",55442.2080216855
"1988",1,1927,"Coahoma","101",200767.268138006
"1989",0,1927,"Jones","136",233221.594253555
"1990",0,1927,"Warren","136",6131.69834189117
"1991",0,1927,"Lauderdale","101",27331.1752844602
"1992",0,1927,"Lauderdale","119",80766.4357967079
"1993",0,1927,"Lauderdale","101",284121.761517182
"1994",0,1927,"Lauderdale","114",1552350.02659096
"1995",0,1927,"Hinds","622",177540.148485109
"1996",0,1927,"Harrison","119",104912.758964881
"1997",0,1927,"Harrison","119",17468.6360058039
"1998",1,1927,"Bolivar","119",137081.119817033
"1999",0,1927,"Warren","520",-21596.7105935365
"2000",1,1927,"Winston","119",71346.0832044333
"2001",0,1927,"Hinds","119",15187.4692831188
"2002",0,1927,"Adams","101",44642.1579939723
"2003",0,1927,"Adams","136",48458.4815831482
"2004",0,1927,"Adams","119",50689.0794562846
"2005",0,1927,"Adams","520",-5396.13906294107
"2006",0,1927,"Hinds","101",64637.8084737808
"2007",0,1927,"Warren","101",62869.9587659389
"2008",1,1927,"Bolivar","101",-7516.19397011399
"2009",0,1927,"Jones","101",65232.5016679317
"2010",1,1927,"Lafayette","119",90577.1681584269
"2011",0,1927,"Newton","119",-122009.215524361
"2012",0,1927,"Newton","101",219323.114207357
"2013",0,1927,"Jones","520",78720.6226650476
"2014",0,1927,"Marion","118",-69414.9932425469
"2015",0,1927,"Neshoba","101",-44523.8718732148
"2016",1,1927,"Coahoma","622",2228831.43847482
"2017",1,1927,"Sunflower","622",659704.976436585
"2018",1,1927,"Attala","622",430417.7571574
"2019",1,1927,"Tunica","622",342861.462927997
"2020",1,1927,"Leflore","622",1652993.59585048
"2021",0,1927,"Jefferson Davis","136",-131784.131620079
"2022",0,1927,"Marion","119",4447.1291988343
"2023",1,1927,"Alcorn","119",51487.3173303902
"2024",1,1927,"Pontotoc","622",341507.859699398
"2025",1,1927,"Pontotoc","119",-86017.997016415
"2026",0,1927,"Claiborne","622",1206094.16659787
"2027",0,1927,"Hinds","136",58510.9882615507
"2028",0,1927,"Perry","119",41607.6267561466
"2029",0,1927,"Sharkey","119",-26049.6642447859
"2030",1,1927,"Washington","119",150982.755565912
"2031",0,1927,"Lauderdale","114",833259.908695295
"2032",1,1927,"Sunflower","119",89337.720381096
"2033",0,1927,"Adams","112",169307.274681166
"2034",1,1927,"Panola","103",72047.6524947286
"2035",0,1927,"Jackson","136",-38653.8464778811
"2036",0,1927,"Madison","136",-101763.267043084
"2037",1,1927,"Tate","119",68727.1186970174
"2038",1,1927,"Bolivar","622",495529.432039693
"2039",0,1927,"Jones","136",145806.000530213
"2040",0,1927,"Lauderdale","136",256585.94114244
"2041",0,1927,"Jones","520",20529.6762269884
"2042",1,1927,"Grenada","136",49260.8272997141
"2043",1,1927,"Oktibbeha","101",73349.9095943123
"2044",1,1927,"Sunflower","622",526362.328528494
"2045",0,1927,"Harrison","136",94691.4236072004
"2046",0,1927,"Hinds","136",-41306.6120281816
"2047",1,1927,"Tallahatchie","119",4906.86677604914
"2048",1,1927,"Tallahatchie","622",1044552.65906782
"2049",1,1927,"Attala","515",108171.279088691
"2050",0,1927,"Hinds","114",1426574.04069304
"2051",1,1927,"Washington","136",-59167.9145768285
"2052",0,1927,"Jones","114",1427891.79466106
"2053",0,1927,"Harrison","112",158540.929614007
"2054",1,1927,"Alcorn","520",62088.5286983103
"2055",1,1927,"Bolivar","622",856146.615791291
"2056",0,1927,"Warren","622",688634.533931494
"2057",0,1927,"Harrison","136",31099.7069980949
"2058",1,1927,"Lee","119",86882.2352027148
"2059",0,1927,"Newton","622",67226.7706203461
"2060",1,1927,"Monroe","118",388.466048136353
"2061",1,1927,"Grenada","520",46511.8575551957
"2062",1,1927,"Clay","101",139802.315340668
"2063",1,1927,"Clay","119",43908.1952101588
"2064",1,1927,"Clay","622",11464.157082215
"2065",1,1927,"Clay","136",-6329.47128452361
"2066",1,1927,"Montgomery","622",89426.335550338
"2067",0,1927,"Yazoo","119",-40870.8147633821
"2068",0,1927,"Yazoo","101",177576.200352415
"2069",1,1927,"Prentiss","119",-4926.97324994206
"2070",0,1927,"Warren","520",132669.438942045
"2071",1,1927,"Coahoma","118",-10887.9039089829
"2072",1,1927,"Lee","118",44888.5751959234
"2073",0,1927,"Adams","101",88989.7092957348
"2074",0,1927,"Harrison","118",-74799.7856657952
"2075",0,1927,"Harrison","104",-51587.3535890579
"2076",1,1927,"Grenada","118",114671.890007764
"2077",1,1927,"Lowndes","119",-98186.6532836109
"2078",0,1927,"Warren","119",117562.475021929
"2079",0,1927,"Hinds","622",23737.3659220338
"2080",1,1927,"Yalobusha","136",51608.0498192459
"2081",1,1927,"Choctaw","101",-64371.5451824218
"2082",0,1927,"Madison","118",114259.438943118
"2083",1,1927,"Grenada","119",112411.999257281
"2084",0,1927,"Jones","119",-24672.7861460149
"2085",0,1927,"Wilkinson","101",7498.0507530123
"2086",1,1927,"Yalobusha","107",196525.419244453
"2087",0,1927,"Copiah","304",88300.8724544197
"2088",0,1927,"Yazoo","136",17209.8736829311
"2089",1,1927,"Lee","622",430226.343213513
"2090",0,1927,"Hinds","1005",169999.128366634
"2091",1,1927,"Noxubee","111",333654.13857457
"2092",0,1927,"Newton","107",159840.335269928
"2093",1,1927,"Holmes","103",51667.2831015736
"2094",0,1927,"Hinds","203",68942.4809794873
"2095",1,1927,"Chickasaw","119",63058.3465658128
"2096",1,1927,"Lowndes","622",266247.408485129
"2097",0,1927,"Lauderdale","118",-14560.8690075576
"2098",1,1927,"Lee","111",835722.451805294
"2099",1,1927,"Coahoma","101",63524.5251734853
"2100",0,1927,"Lincoln","118",-46752.506891638
"2101",0,1927,"Forrest","622",270079.105740055
"2102",1,1927,"Chickasaw","107",30918.4993175417
"2103",1,1927,"Washington","622",803237.104351357
"2104",0,1927,"Harrison","136",142286.613410801
"2105",1,1927,"Bolivar","136",100074.824653566
"2106",1,1927,"Oktibbeha","103",604013.914608136
"2107",1,1927,"Bolivar","119",-49545.9526404738
"2108",1,1927,"Alcorn","107",104417.881179854
"2109",1,1927,"Coahoma","119",-112880.520500973
"2110",0,1927,"Hinds","136",21211.7018767744
"2111",0,1927,"Adams","101",193164.278628826
"2112",0,1927,"Harrison","118",-17306.0325887799
"2113",1,1927,"Washington","118",-62290.8967554569
"2114",1,1927,"Alcorn","119",-37087.2417661101
"2115",1,1927,"Panola","119",27663.2207129151
"2116",0,1927,"Hinds","118",202752.261099547
"2117",0,1927,"Jefferson Davis","119",33346.7868030071
"2118",1,1927,"Alcorn","118",80965.4948475659
"2119",1,1927,"Montgomery","107",69803.5968110114
"2120",1,1927,"Winston","107",26639.3233827204
"2121",0,1927,"Lauderdale","136",-33775.7299058288
"2122",0,1927,"Claiborne","136",-74282.6488651335
"2123",1,1927,"Oktibbeha","119",107019.862910926
"2124",0,1927,"Harrison","104",82600.5316954851
"2125",1,1927,"Chickasaw","116",78315.7606194913
"2126",0,1927,"Hinds","118",62619.1081430167
"2127",0,1927,"Pearl River","136",99428.4282880276
"2128",1,1927,"Marshall","101",-84540.6165852994
"2129",1,1927,"Washington","117",129908.619190708
"2130",0,1927,"Jackson","136",22184.5770273656
"2131",0,1927,"Hinds","520",33420.0248616487
"2132",1,1927,"Washington","520",-76833.2194663584
"2133",0,1927,"Forrest","1005",89564.9706484228
"2134",0,1927,"Simpson","119",-107039.558823064
"2135",1,1927,"Yalobusha","119",26139.4207403064
"2136",0,1927,"Forrest","651",467137.18869032
"2137",0,1927,"Hinds","101",-96757.6570436358
"2138",0,1927,"Warren","118",215970.96441111
"2139",1,1927,"Union","119",92882.3277785927
"2140",1,1927,"Washington","118",10440.952043727
"2141",1,1927,"Leflore","136",31600.9735104889
"2142",0,1927,"Adams","136",-34119.8796313256
"2143",1,1927,"Washington","136",121370.838172734
"2144",0,1927,"Yazoo","216",197084.709685072
"2145",0,1927,"Hinds","520",66388.3931957185
"2146",0,1927,"Harrison","520",26203.6379562765
"2147",1,1927,"Attala","111",387341.29798758
"2148",0,1927,"Warren","101",178038.996506035
"2149",0,1927,"Newton","622",620266.642198965
"2150",0,1927,"Hinds","622",454533.114843071
"2151",1,1927,"Monroe","119",172405.879417226
"2152",1,1927,"Coahoma","101",-12489.6023403853
"2153",0,1927,"Lauderdale","112",314389.35130778
"2154",0,1927,"Lincoln","118",89957.3092729747
"2155",1,1927,"Bolivar","118",50712.4237436801
"2156",0,1927,"Madison","119",4872.68541446328
"2157",0,1927,"Harrison","119",-31731.447661072
"2158",0,1927,"Lauderdale","118",9314.14917561412
"2159",0,1927,"Neshoba","107",-32813.388941735
"2160",0,1927,"Lauderdale","520",-96746.6289215237
"2161",1,1927,"Coahoma","136",77609.119432047
"2162",1,1927,"Holmes","101",-7698.88216301799
"2163",1,1927,"Holmes","136",116817.472400144
"2164",1,1927,"Monroe","136",20461.8070222437
"2165",0,1927,"Lauderdale","520",-6734.17666521668
"2166",0,1927,"Clarke","101",-60925.8937812299
"2167",0,1927,"Hinds","136",55120.060602203
"2168",0,1927,"Hinds","520",222181.847168207
"2169",0,1927,"Harrison","1410",30349.2200523615
"2170",0,1927,"Hinds","1204",30234.1649382412
"2171",0,1927,"Jones","101",37209.6952795982
"2172",1,1927,"Tallahatchie","652",370065.517030954
"2173",1,1927,"Lee","1004",6195.36958262324
"2174",1,1927,"Union","314",-52802.7453646064
"2175",1,1927,"Montgomery","314",54684.6954710782
"2176",0,1927,"Neshoba","314",3648.96629005671
"2177",1,1927,"Leflore","119",37190.0436319411
"2178",1,1927,"Lee","216",1089565.80194548
"2179",1,1927,"Lowndes","107",206356.46523425
"2180",1,1927,"Winston","1004",152388.19285579
"2181",1,1927,"Chickasaw","1004",-37121.5387277305
"2182",0,1927,"Lamar","119",-45147.193930015
"2183",0,1927,"Jasper","314",-11637.1717453003
"2184",0,1927,"Harrison","104",209082.312468305
"2185",1,1927,"Tallahatchie","119",88015.2054409236
"2186",0,1927,"Lauderdale","1624",-70559.4185274094
"2187",0,1927,"Jackson","119",-4216.75367063284
"2188",1,1927,"Coahoma","622",832907.556897014
"2189",0,1927,"Jones","119",-8376.66495858133
"2190",0,1927,"Jones","1004",96972.7612216622
"2191",0,1927,"Forrest","515",68956.9508541226
"2192",1,1927,"Monroe","314",152746.118646383
"2193",0,1927,"Pearl River","119",-23332.3992179781
"2194",1,1927,"Oktibbeha","515",93590.2630597353
"2195",0,1927,"Marion","304",262916.873808548
"2196",0,1927,"Lauderdale","1624",192016.910934001
"2197",0,1927,"Marion","1005",78891.8998464942
"2198",0,1927,"Harrison","1410",-37297.713508904
"2199",1,1927,"Clay","112",-10326.9748203456
"2200",0,1927,"Jones","520",34889.312286973
"2201",1,1927,"Montgomery","103",182098.560335591
"2202",0,1927,"Leake","314",76395.2142598629
"2203",1,1927,"Sunflower","119",91546.3843862116
"2204",0,1927,"Adams","314",120876.283628866
"2205",1,1927,"Humphreys","118",29525.9762274921
"2206",1,1927,"Panola","119",-73025.69181934
"2207",0,1927,"Wayne","101",-14146.0038628429
"2208",0,1927,"Yazoo","101",-158348.780430853
"2209",0,1927,"Forrest","119",150071.159993127
"2210",0,1927,"Greene","119",-28133.375466913
"2211",0,1927,"Hinds","1005",-60179.7649171203
"2212",0,1927,"Adams","515",-37872.8974302411
"2213",1,1927,"Lee","265",143513.095464572
"2214",1,1927,"Attala","314",232055.966155604
"2215",0,1927,"Stone","101",-28044.784375146
"2216",1,1927,"Alcorn","515",43300.6809652001
"2217",1,1927,"Coahoma","314",138484.701921254
"2218",0,1927,"Hinds","518",-102280.003381893
"2219",0,1927,"Harrison","515",-55260.9982233495
"2220",1,1927,"Clay","216",259962.358116761
"2221",1,1927,"Yalobusha","314",31098.2423834503
"2222",0,1927,"Hinds","1005",59607.6495621502
"2223",0,1927,"Lincoln","1004",133426.985902473
"2224",0,1927,"Madison","314",277808.19805339
"2225",0,1927,"Hinds","136",22180.5930575728
"2226",1,1927,"Bolivar","515",115903.630754501
"2227",0,1927,"Hinds","118",74779.2641352862
"2228",1,1927,"Monroe","622",123391.636195987
"2229",0,1927,"Yazoo","515",19312.1401788145
"2230",0,1927,"Harrison","123",-29306.5336673707
"2231",1,1927,"Holmes","314",36296.0943747312
"2232",0,1927,"Stone","119",21889.518604815
"2233",0,1927,"Hinds","515",125415.943859681
"2234",0,1927,"Hinds","1204",89798.4008323401
"2235",0,1927,"Forrest","1004",139105.418163732
"2236",0,1927,"Jones","1005",24697.4780968577
"2237",1,1927,"Bolivar","118",-43047.5002620369
"2238",1,1927,"Winston","101",156735.310356915
"2239",1,1927,"Pontotoc","1004",-10383.4414761513
"2240",0,1927,"Pike","117",3833.45493029058
